StoryDate,Source,Length,topicgrouped,LeadNewsmaker,LeadNewsmaker2
20120130,501,26,5,99,"Ozment, Joseph"
20120130,501,63,2,"Romney, Mitt","Gingrich, Newt"
20120130,501,186,2,"Romney, Mitt","Gingrich, Newt"
20120130,501,76,2,"Romney, Mitt","Gingrich, Newt"
20120130,501,51,2,99,"Paul, Ron"
20120130,501,84,23,99,99
20120130,501,264,23,99,99
20120201,501,42,8,99,"Obama, Barack"
20120201,501,51,24,99,"Cornelius, Don"
20120201,501,23,26,99,99
20120201,501,25,8,99,99
20120201,501,35,24,99,"Carmo, Lidiane"
20120201,501,39,1,99,99
20120201,501,23,24,99,"Rowan, Keven"
20120201,501,19,19,99,99
20120201,501,153,21,99,99
20120201,501,330,2,99,99
20120201,501,283,24,99,"Carmo, Lidiane"
20120201,501,15,7,99,99
20120201,501,25,26,99,99
20120202,501,32,26,99,99
20120202,501,28,6,99,99
20120202,501,37,8,99,"Bernanke, Ben"
20120202,501,32,1,99,"Obama, Barack"
20120202,501,44,1,99,"Holder, Eric"
20120202,501,26,15,99,99
20120202,501,39,21,99,"Peters, Heather"
20120202,501,25,24,99,99
20120202,501,161,26,99,99
20120202,501,119,26,99,99
20120202,501,70,8,99,"Bernanke, Ben"
20120202,501,250,8,99,99
20120202,501,198,24,"Carmo, Lidiane","Scott, Rick"
20120207,501,111,16,99,99
20120207,501,35,26,99,99
20120207,501,65,5,99,"Deasy, John"
20120207,501,18,2,99,99
20120207,501,26,5,99,99
20120207,501,36,24,99,99
20120207,501,28,20,99,"Kid Rock"
20120207,501,41,24,99,"Luptak, Jeff"
20120207,501,31,12,99,"Obama, Barack"
20120207,501,324,5,99,"Diaz, Beatrice"
20120207,501,159,26,99,99
20120207,501,108,26,99,99
20120207,501,88,25,99,"Carney, Jay"
20120207,501,185,5,99,"Powell, Josh"
20120208,501,33,26,99,99
20120208,501,19,8,99,99
20120208,501,31,2,99,"Santorum, Rick"
20120208,501,24,5,99,"Kelly, Greg"
20120208,501,43,5,99,"White, Brandon"
20120208,501,26,5,99,99
20120208,501,31,5,99,99
20120208,501,36,26,99,99
20120208,501,28,22,99,99
20120208,501,82,25,99,99
20120208,501,241,26,99,99
20120208,501,49,25,99,"Rice, Susan"
20120208,501,205,25,99,99
20120208,501,258,2,"Romney, Mitt","Santorum, Rick"
20120208,501,111,8,99,99
20120210,501,24,26,99,99
20120210,501,46,14,99,"Obama, Barack"
20120210,501,23,8,99,99
20120210,501,59,5,99,"Sandusky, Jerry"
20120210,501,34,5,99,99
20120210,501,23,26,99,99
20120210,501,25,5,"Madonna","Hoskins, Robert"
20120210,501,15,21,99,99
20120210,501,143,26,99,99
20120210,501,120,26,99,99
20120210,501,93,26,99,"Churkin, Vitaly"
20120210,501,313,26,99,99
20120210,501,189,5,"Love, Yeardley","Huguely, George"
20120210,501,40,2,"Obama, Barack","Romney, Mitt"
20120210,501,208,26,99,99
20120213,501,62,20,99,"Houston, Whitney"
20120213,501,24,26,99,99
20120213,501,48,1,99,"Obama, Barack"
20120213,501,19,24,99,99
20120213,501,36,5,99,"Sandusky, Jerry"
20120213,501,19,5,99,"Bulger, James 'Whitey'"
20120213,501,30,16,99,99
20120213,501,19,21,99,99
20120213,501,257,20,99,"Houston, Whitney"
20120213,501,365,20,99,"Houston, Whitney"
20120213,501,197,26,99,99
20120213,501,155,1,99,"Obama, Barack"
20120214,501,52,20,99,"Houston, Whitney"
20120214,501,23,26,99,99
20120214,501,33,2,"Romney, Mitt","Santorum, Rick"
20120214,501,21,5,"Hudson, Jennifer","Balfour, William"
20120214,501,42,25,"Xi, Jinping","Biden, Joe"
20120214,501,16,7,99,99
20120214,501,40,21,99,"Jordan, Tommy"
20120214,501,19,15,99,99
20120214,501,29,1,99,"Onassis, Jacqueline Kennedy"
20120214,501,137,26,99,99
20120214,501,119,26,99,99
20120214,501,264,25,99,"O'Hanlon, Michael"
20120214,501,309,20,99,"Houston, Whitney"
20120214,501,233,20,"Greer, Carlos","Houston, Whitney"
20120214,501,68,20,"Franklin, Aretha","Houston, Whitney"
20120216,501,28,20,99,"Houston, Whitney"
20120216,501,45,26,99,99
20120216,501,57,5,99,"Powell, Josh"
20120216,501,25,2,99,"Obama, Barack"
20120216,501,44,24,99,99
20120216,501,22,23,99,"Colbert, Stephen"
20120216,501,23,6,99,"Abdulmutallab, Umar Farouk"
20120216,501,272,20,99,"Houston, Whitney"
20120216,501,85,20,"Jakes, TD","Houston, Whitney"
20120216,501,100,20,"Christie, Chris","Houston, Whitney"
20120216,501,124,25,99,"Clapper, James"
20120216,501,74,26,99,99
20120216,501,182,25,99,"al-Hendi, Ahed"
20120216,501,123,12,99,99
20120217,501,148,6,99,"El Khalifi, Amine"
20120217,501,56,26,99,99
20120217,501,21,20,99,"Houston, Whitney"
20120217,501,18,24,99,99
20120217,501,24,5,99,"Newman, Randy"
20120217,501,33,5,99,99
20120217,501,19,21,99,99
20120217,501,24,8,99,99
20120217,501,22,22,99,"Lin, Jeremy"
20120217,501,183,26,99,99
20120217,501,175,23,99,"Shadid, Anthony"
20120217,501,38,26,99,99
20120217,501,14,8,99,"Obama, Barack"
20120217,501,46,24,99,99
20120217,501,133,24,99,99
20120217,501,137,8,99,"Obama, Barack"
20120217,501,151,8,99,99
20120217,501,218,8,99,"Paul, Scott"
20120220,501,25,2,99,"Babeu, Paul"
20120220,501,9,26,99,99
20120220,501,35,25,99,99
20120220,501,18,8,99,99
20120220,501,22,5,"Love, Yeardley","Huguely, George"
20120220,501,15,19,99,99
20120220,501,36,20,"Adele","Zeitels, Steve"
20120220,501,17,21,99,"Smart, Elizabeth"
20120220,501,36,1,99,"Glenn, John"
20120220,501,279,2,99,"Babeu, Paul"
20120220,501,261,19,99,"Hytner, Michelle"
20120220,501,75,25,99,99
20120220,501,364,26,99,99
20120222,501,264,26,99,99
20120222,501,48,23,99,"Colvin, Marie"
20120222,501,25,26,99,99
20120222,501,31,2,99,"Santorum, Rick"
20120222,501,28,5,99,"Perdomo, Jerry"
20120222,501,18,26,99,99
20120222,501,22,5,99,99
20120222,501,243,2,99,99
20120222,501,102,17,99,"Santorum, Rick"
20120222,501,104,23,99,99
20120222,501,313,23,99,"Colvin, Marie"
20120222,501,58,5,99,99
20120223,501,13,3,99,99
20120223,501,37,26,99,99
20120223,501,16,25,99,99
20120223,501,40,13,99,99
20120223,501,21,8,99,99
20120223,501,20,5,99,"Williams, Dareal Demare"
20120223,501,40,24,"Monhollen, Ernest","Smith, Austin"
20120223,501,27,23,99,99
20120223,501,18,3,99,99
20120223,501,44,24,99,99
20120223,501,236,3,99,99
20120223,501,67,26,99,99
20120223,501,436,26,99,"Sayed, Amer"
20120223,501,96,5,99,"Hardin, Savannah"
20120223,501,88,5,99,"Hardin, Savannah"
20120223,501,89,8,99,"Obama, Barack"
20120228,501,70,5,99,"McClellan, Dan"
20120228,501,133,18,99,99
20120228,501,39,25,"al-Assad, Bashar","Clinton, Hillary"
20120228,501,19,2,99,"Romney, Mitt"
20120228,501,34,7,99,"Obama, Barack"
20120228,501,147,5,99,"Lane, TJ"
20120228,501,81,5,99,"Farinacci, Bob"
20120228,501,197,5,99,"Lane, TJ"
20120228,501,76,5,"Lane, TJ","Farinacci, Bob"
20120228,501,51,2,99,"Romney, Mitt"
20120228,501,201,2,"Santorum, Rick","Romney, Mitt"
20120228,501,171,2,"Arpaio, Joe","Romney, Mitt"
20120229,501,160,19,99,99
20120229,501,177,19,99,99
20120229,501,193,19,99,99
20120229,501,164,19,99,99
20120229,501,62,19,99,99
20120229,501,282,19,99,99
20120229,501,182,24,99,"Jones, Davy"
20120229,501,261,19,99,"Gregg, Eric"
20120302,501,435,19,99,"Piotrowski, Jeff"
20120302,501,312,19,99,99
20120302,501,370,19,99,"Piotrowski, Jeff"
20120302,501,223,19,99,99
20120302,501,275,19,99,99
20120302,501,405,19,99,"Kendall, John"
20120305,501,22,19,99,99
20120305,501,17,2,99,99
20120305,501,12,2,"Santorum, Rick","Romney, Mitt"
20120305,501,21,23,99,"Limbaugh, Rush"
20120305,501,43,21,99,"Brenner, Robert"
20120305,501,17,26,99,"Colvin, Marie"
20120305,501,24,26,99,99
20120305,501,45,18,"Hagenm, Janie","Dahmer, Jeffrey"
20120305,501,63,25,99,"Obama, Barack"
20120305,501,232,25,99,99
20120305,501,77,25,99,99
20120305,501,96,25,99,"McCain, John"
20120305,501,81,19,99,99
20120305,501,159,19,99,99
20120305,501,35,19,99,"Babcock, Angel"
20120305,501,257,9,99,"Crowder, Steve"
20120306,501,279,25,99,"Obama, Barack"
20120306,501,138,25,99,99
20120306,501,54,23,"Limbaugh, Rush","Obama, Barack"
20120306,501,69,8,99,99
20120306,501,50,2,99,"Obama, Barack"
20120306,501,43,23,"Fluke, Sandra","Obama, Barack"
20120306,501,161,2,99,99
20120306,501,164,2,99,"Romney, Mitt"
20120306,501,56,2,99,"Romney, Mitt"
20120306,501,177,2,99,"Gingrich, Newt"
20120306,501,41,5,99,99
20120308,501,18,21,99,99
20120308,501,21,7,99,99
20120308,501,53,21,"Palin, Sarah","McCain, Cindy"
20120308,501,17,19,99,99
20120308,501,21,7,99,99
20120308,501,42,2,99,"Obama, Barack"
20120308,501,63,26,99,99
20120308,501,92,25,99,99
20120308,501,19,25,99,"Obama, Barack"
20120308,501,56,25,99,99
20120308,501,135,8,99,99
20120308,501,184,8,99,99
20120308,501,143,19,99,99
20120308,501,87,5,99,99
20120309,501,35,8,99,99
20120309,501,31,26,99,"Amos, Valerie"
20120309,501,41,1,99,99
20120309,501,22,24,99,99
20120309,501,41,11,99,99
20120309,501,26,26,99,99
20120309,501,172,8,99,99
20120309,501,178,8,99,99
20120309,501,111,15,"Kony, Joseph","Russell, Jason"
20120309,501,228,15,99,99
20120309,501,58,15,99,"Farrow, Mia"
20120309,501,172,15,99,"Kony, Joseph"
20120309,501,118,5,99,"Gristina, Anna"
20120312,501,22,25,99,99
20120312,501,31,2,"Foxworthy, Jeff","Romney, Mitt"
20120312,501,27,2,"Santorum, Rick","Romney, Mitt"
20120312,501,26,26,99,99
20120312,501,27,24,99,99
20120312,501,17,6,99,99
20120312,501,50,20,"Brown, Bobbi Kristina","Houston, Whitney"
20120312,501,25,2,99,"Obama Administration"
20120312,501,24,22,99,"Paterno, Joe"
20120312,501,27,26,99,99
20120312,501,82,24,99,99
20120312,501,136,25,99,99
20120312,501,154,25,99,99
20120312,501,289,25,99,99
20120312,501,21,2,99,"Obama, Barack"
20120312,501,177,2,99,"Obama, Barack"
20120312,501,204,2,99,"Romney, Mitt"
20120314,501,27,5,99,99
20120314,501,42,5,99,99
20120314,501,28,2,"Santorum, Rick","Romney, Mitt"
20120314,501,28,26,99,99
20120314,501,46,25,99,"Panetta, Leon"
20120314,501,52,25,99,"Clooney, George"
20120314,501,16,19,99,99
20120314,501,25,26,99,99
20120314,501,21,8,99,99
20120314,501,334,5,99,"Underwood, Robert"
20120314,501,215,7,99,"Smith, Greg"
20120314,501,60,5,99,99
20120314,501,242,2,"Romney, Mitt","Gingrich, Newt"
20120315,501,218,5,99,"Ravi, Dharun"
20120315,501,26,25,99,99
20120315,501,24,25,99,"Clooney, George"
20120315,501,21,19,99,99
20120315,501,16,2,99,"Obama, Barack"
20120315,501,28,26,99,99
20120315,501,24,20,99,"Brand, Russell"
20120315,501,17,7,99,99
20120315,501,96,25,99,"Browne, John Henry"
20120315,501,167,25,99,99
20120315,501,307,25,99,99
20120315,501,423,25,99,"Clooney, George"
20120315,501,50,5,99,99
20120320,501,21,25,99,"Bales, Robert"
20120320,501,14,19,99,99
20120320,501,41,1,99,"Ryan, Paul"
20120320,501,17,26,99,99
20120320,501,42,24,99,"Koga the Gorilla"
20120320,501,14,20,99,"Kutcher, Ashton"
20120320,501,23,20,99,"Oprah"
20120320,501,32,22,99,"Manning, Peyton"
20120320,501,151,26,99,99
20120320,501,384,26,99,99
20120320,501,119,26,99,99
20120320,501,438,26,99,99
20120320,501,42,5,99,"Martin, Trayvon"
20120320,501,145,5,"Zimmerman, George","Martin, Trayvon"
20120320,501,276,5,"Zimmerman, George","Martin, Trayvon"
20120321,501,23,5,"Zimmerman, George","Martin, Trayvon"
20120321,501,19,26,99,99
20120321,501,23,22,99,"Payton, Sean"
20120321,501,18,9,99,"Obama, Barack"
20120321,501,37,2,99,"Romney, Mitt"
20120321,501,24,2,99,"De Niro, Robert"
20120321,501,19,8,99,99
20120321,501,24,20,99,99
20120321,501,36,22,99,"Rodriguez, Angel"
20120321,501,20,15,99,99
20120321,501,246,15,99,"Markin, Carole"
20120321,501,124,5,99,"Martin, Trayvon"
20120321,501,260,5,"Zimmerman, George","Martin, Trayvon"
20120321,501,489,5,"Zimmerman, George","Martin, Trayvon"
20120323,501,20,5,99,"Goodman, John"
20120323,501,21,25,99,"Bales, Robert"
20120323,501,72,5,"Martin, Trayvon","Obama, Barack"
20120323,501,21,26,99,99
20120323,501,18,1,99,99
20120323,501,14,26,99,99
20120323,501,32,20,"Harvey, Craig","Houston, Whitney"
20120323,501,19,7,99,99
20120323,501,42,19,99,99
20120323,501,193,25,99,"Bales, Robert"
20120323,501,201,25,99,"Bales, Robert"
20120323,501,29,5,99,"Martin, Trayvon"
